cell_id,expiry,entry_date,entry_offset,trigger,adjustment,lot,net_pnl,adjustments
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-05-19,2022-05-17,-2,RISK_60,ONE_STRIKE_INSIDE,50,-4242.714614249996,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-05-26,2022-05-24,-2,RISK_60,ONE_STRIKE_INSIDE,50,2841.350272085002,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-06-02,2022-05-31,-2,RISK_60,ONE_STRIKE_INSIDE,50,4712.974307610006,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-06-09,2022-06-07,-2,RISK_60,ONE_STRIKE_INSIDE,50,3156.357506035,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-06-16,2022-06-14,-2,RISK_60,ONE_STRIKE_INSIDE,50,-5125.98138215,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-06-23,2022-06-21,-2,RISK_60,ONE_STRIKE_INSIDE,50,4462.913633605,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-06-30,2022-06-28,-2,RISK_60,ONE_STRIKE_INSIDE,50,3923.5758981000017,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-07-07,2022-07-05,-2,RISK_60,ONE_STRIKE_INSIDE,50,1083.2595515950054,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-07-14,2022-07-12,-2,RISK_60,ONE_STRIKE_INSIDE,50,-4948.334092065,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-07-21,2022-07-19,-2,RISK_60,ONE_STRIKE_INSIDE,50,-589.4999089650005,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-07-28,2022-07-26,-2,RISK_60,ONE_STRIKE_INSIDE,50,-393.008298745,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-08-04,2022-08-02,-2,RISK_60,ONE_STRIKE_INSIDE,50,4303.6399127800005,2
ID30_02_RISK_60_ONE_STRIKE_INSIDE,2022-08-11,2022-08-08,-2,RISK_60,ONE_STRIKE_INSIDE,50,90.07401971500178,2
